latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
8.42842,-80.53581,337.5,0.4,0.37,2020-02-05,1836,1,VIIRS,n,2.0NRT,300.3,3.8,D
8.42397,-80.54241,343.1,0.4,0.37,2020-02-05,1836,1,VIIRS,n,2.0NRT,300.5,5.6,D
8.42453,-80.53884,339.2,0.4,0.37,2020-02-05,1836,1,VIIRS,n,2.0NRT,303.6,3.8,D
8.42508,-80.53528,337.8,0.4,0.37,2020-02-05,1836,1,VIIRS,n,2.0NRT,301.4,3.8,D
8.61471,-82.30415,339.2,0.46,0.39,2020-02-05,1836,1,VIIRS,n,2.0NRT,298.7,5,D
8.42173,-80.53475,345.6,0.4,0.37,2020-02-05,1836,1,VIIRS,n,2.0NRT,301,6.2,D
8.41838,-80.53423,338.3,0.4,0.37,2020-02-05,1836,1,VIIRS,n,2.0NRT,300.7,6.2,D
8.50098,-79.95372,331.2,0.39,0.36,2020-02-05,1836,1,VIIRS,n,2.0NRT,298.6,2.8,D
8.32175,-80.25675,337.4,0.39,0.36,2020-02-05,1836,1,VIIRS,n,2.0NRT,296.5,3.2,D
7.84854,-81.40232,346.8,0.43,0.38,2020-02-05,1836,1,VIIRS,n,2.0NRT,289.2,14.7,D
7.43199,-80.3875,335.8,0.4,0.37,2020-02-05,1836,1,VIIRS,n,2.0NRT,301.4,2.7,D
8.6857,-79.76912,341,0.39,0.36,2020-02-05,1836,1,VIIRS,n,2.0NRT,299.4,7.2,D
8.42732,-80.54293,347.1,0.4,0.37,2020-02-05,1836,1,VIIRS,n,2.0NRT,301.6,5.6,D
8.36092,-82.70982,344.7,0.48,0.4,2020-02-05,1836,1,VIIRS,n,2.0NRT,300.1,7.4,D
8.44937,-82.00444,333.1,0.44,0.39,2020-02-05,1836,1,VIIRS,n,2.0NRT,302.5,3.2,D
8.44583,-82.00399,335.5,0.44,0.39,2020-02-05,1836,1,VIIRS,n,2.0NRT,302.2,2.9,D
8.18312,-80.90472,311.2,0.39,0.44,2020-02-06,0712,1,VIIRS,n,2.0NRT,293.2,0.7,N
7.91048,-80.62097,333.6,0.47,0.48,2020-02-06,1812,1,VIIRS,n,2.0NRT,302.5,3.1,D
9.55361,-79.41271,336.4,0.56,0.43,2020-02-06,1818,1,VIIRS,n,2.0NRT,294.9,5.3,D
7.96855,-80.92177,330.6,0.49,0.49,2020-02-06,1818,1,VIIRS,n,2.0NRT,300.7,2.4,D
8.80336,-78.36636,332.5,0.5,0.41,2020-02-06,1818,1,VIIRS,n,2.0NRT,298.4,3,D
8.55918,-79.90256,347.7,0.41,0.45,2020-02-06,1818,1,VIIRS,n,2.0NRT,304.8,8.3,D
8.56267,-79.90687,353.5,0.41,0.45,2020-02-06,1818,1,VIIRS,n,2.0NRT,306,8.3,D
8.56207,-79.91051,337.5,0.41,0.45,2020-02-06,1818,1,VIIRS,n,2.0NRT,303.2,5,D
8.49633,-80.33176,331.2,0.44,0.46,2020-02-06,1818,1,VIIRS,l,2.0NRT,301.7,1.9,D
8.9458,-79.65992,336.2,0.39,0.44,2020-02-06,1818,1,VIIRS,n,2.0NRT,299.4,2,D
9.06284,-79.16941,330.8,0.55,0.43,2020-02-06,1818,1,VIIRS,n,2.0NRT,300.6,3.4,D
9.13545,-79.0909,345.4,0.54,0.42,2020-02-06,1818,1,VIIRS,n,2.0NRT,300.1,13.1,D
9.13851,-79.09641,339.3,0.54,0.42,2020-02-06,1818,1,VIIRS,n,2.0NRT,300.3,9.4,D
8.56548,-80.25507,306.1,0.39,0.36,2020-02-07,0654,1,VIIRS,n,2.0NRT,292.6,0.4,N
8.48441,-80.92401,303.8,0.38,0.36,2020-02-07,0654,1,VIIRS,n,2.0NRT,291.9,0.5,N
8.56496,-79.91251,317.1,0.39,0.36,2020-02-07,0654,1,VIIRS,n,2.0NRT,294.6,1.7,N
8.56553,-79.91605,309.3,0.39,0.36,2020-02-07,0654,1,VIIRS,n,2.0NRT,293.8,1.5,N
8.56886,-79.9155,311.3,0.39,0.36,2020-02-07,0654,1,VIIRS,n,2.0NRT,294,1,N
8.65152,-79.87669,309.7,0.39,0.36,2020-02-07,0654,1,VIIRS,n,2.0NRT,294.5,1.2,N
8.10181,-80.65167,344.9,0.5,0.65,2020-02-07,1754,1,VIIRS,n,2.0NRT,295.7,7.6,D
8.09908,-80.65098,337.7,0.5,0.65,2020-02-07,1754,1,VIIRS,n,2.0NRT,296,8.3,D
8.15235,-80.62885,367,0.49,0.65,2020-02-07,1754,1,VIIRS,h,2.0NRT,295.8,6.3,D
8.15315,-80.62449,337.2,0.49,0.65,2020-02-07,1754,1,VIIRS,n,2.0NRT,294.7,6.3,D
9.03999,-78.84306,335,0.36,0.57,2020-02-07,1754,1,VIIRS,n,2.0NRT,298,2.4,D
8.88424,-79.76808,336,0.42,0.61,2020-02-07,1754,1,VIIRS,n,2.0NRT,297.9,2.5,D
8.38954,-82.67735,328.7,0.67,0.74,2020-02-07,1754,1,VIIRS,n,2.0NRT,291.4,5.1,D
8.96305,-79.67833,367,0.41,0.61,2020-02-07,1754,1,VIIRS,h,2.0NRT,296.9,10.8,D
9.00835,-79.49341,367,0.4,0.6,2020-02-07,1754,1,VIIRS,h,2.0NRT,299.1,12.9,D
8.55445,-79.89851,306.2,0.49,0.4,2020-02-08,0630,1,VIIRS,n,2.0NRT,295.4,1.5,N
8.40383,-80.5536,304.8,0.53,0.42,2020-02-08,0630,1,VIIRS,n,2.0NRT,293.2,1.2,N
8.39999,-80.55418,310.5,0.53,0.42,2020-02-08,0630,1,VIIRS,n,2.0NRT,293.5,1.2,N
8.20246,-80.54939,304.7,0.53,0.42,2020-02-08,0630,1,VIIRS,n,2.0NRT,293.2,0.7,N
8.25786,-80.49153,336.6,0.41,0.61,2020-02-08,1918,1,VIIRS,n,2.0NRT,297.6,4.8,D
7.98221,-80.40283,367,0.41,0.61,2020-02-08,1918,1,VIIRS,h,2.0NRT,299.4,10.4,D
8.34952,-80.43391,345.5,0.42,0.61,2020-02-08,1918,1,VIIRS,n,2.0NRT,296.3,4.3,D
8.34903,-80.43764,335.3,0.42,0.61,2020-02-08,1918,1,VIIRS,n,2.0NRT,297.7,4.3,D
8.69196,-79.76266,336.7,0.47,0.64,2020-02-08,1918,1,VIIRS,n,2.0NRT,297.2,4.3,D
8.69753,-79.811,341.5,0.46,0.64,2020-02-08,1918,1,VIIRS,n,2.0NRT,297.1,5.1,D
8.69043,-79.76227,334.5,0.47,0.64,2020-02-08,1918,1,VIIRS,n,2.0NRT,296.7,2.5,D
8.69631,-79.81094,339.5,0.47,0.64,2020-02-08,1918,1,VIIRS,n,2.0NRT,296.9,4,D
8.46069,-82.80475,334.7,0.57,0.52,2020-02-08,1918,1,VIIRS,n,2.0NRT,295.8,7.5,D
8.89464,-79.60854,356.4,0.48,0.65,2020-02-08,1918,1,VIIRS,n,2.0NRT,298.7,21.9,D
9.13002,-79.13416,367,0.52,0.67,2020-02-08,1918,1,VIIRS,h,2.0NRT,296.1,8.7,D
8.41389,-80.5395,343.4,0.36,0.58,2020-02-09,0612,1,VIIRS,n,2.0NRT,293.3,2.4,N
7.98844,-80.40575,307.8,0.35,0.57,2020-02-09,0612,1,VIIRS,n,2.0NRT,294.4,1.5,N
8.64114,-79.89276,330.8,0.33,0.55,2020-02-09,0612,1,VIIRS,n,2.0NRT,293.8,2.8,N
8.17057,-80.88773,309.5,0.38,0.59,2020-02-09,0612,1,VIIRS,n,2.0NRT,291.8,0.8,N
8.41434,-80.54279,305.9,0.36,0.58,2020-02-09,0612,1,VIIRS,n,2.0NRT,292.3,2.4,N
9.12869,-79.26968,334.9,0.49,0.48,2020-02-09,1900,1,VIIRS,n,2.0NRT,300.6,7.5,D
9.20722,-79.54382,344.3,0.47,0.47,2020-02-09,1900,1,VIIRS,n,2.0NRT,301.4,6.7,D
9.2037,-79.5439,336.5,0.47,0.48,2020-02-09,1900,1,VIIRS,n,2.0NRT,299.5,7.9,D
8.22826,-80.53871,346.8,0.39,0.44,2020-02-09,1900,1,VIIRS,n,2.0NRT,304.9,3.9,D
8.54571,-79.89145,338.6,0.43,0.46,2020-02-09,1900,1,VIIRS,n,2.0NRT,304.1,3.5,D
8.49007,-80.29591,352.6,0.41,0.45,2020-02-09,1900,1,VIIRS,n,2.0NRT,305.1,7.4,D
8.39319,-82.57031,342,0.46,0.39,2020-02-09,1900,1,VIIRS,n,2.0NRT,308.6,6.8,D
9.1293,-79.26526,342.2,0.49,0.48,2020-02-09,1900,1,VIIRS,n,2.0NRT,301.7,15.8,D
8.19192,-80.6837,334.9,0.38,0.43,2020-02-09,1900,1,VIIRS,n,2.0NRT,303.3,2.1,D
8.22424,-80.53812,336.8,0.39,0.44,2020-02-09,1900,1,VIIRS,n,2.0NRT,305.6,3.9,D
8.22375,-80.54169,340.2,0.39,0.44,2020-02-09,1900,1,VIIRS,n,2.0NRT,302.3,4.8,D
8.32896,-77.91563,330.8,0.58,0.52,2020-02-09,1900,1,VIIRS,n,2.0NRT,299,6.6,D
8.3187,-80.4445,337.1,0.55,0.68,2020-02-10,0736,1,VIIRS,n,2.0NRT,293.4,3.7,N
8.3249,-80.44331,320.2,0.55,0.68,2020-02-10,0736,1,VIIRS,n,2.0NRT,293.2,3.7,N
8.49049,-80.81641,300.9,0.52,0.67,2020-02-10,0736,1,VIIRS,n,2.0NRT,290.1,0.9,N
8.34568,-82.40047,341.3,0.4,0.37,2020-02-10,1842,1,VIIRS,l,2.0NRT,312.3,7.6,D
8.91486,-78.84618,334.4,0.42,0.38,2020-02-10,1842,1,VIIRS,n,2.0NRT,301.8,1.9,D
8.92493,-78.89763,332.6,0.42,0.37,2020-02-10,1842,1,VIIRS,n,2.0NRT,302.4,1.5,D
8.84409,-80.11268,344.3,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,298.4,10.3,D
8.91018,-79.69057,341.3,0.4,0.37,2020-02-10,1842,1,VIIRS,n,2.0NRT,303.6,3.4,D
9.09734,-78.86907,334.3,0.42,0.38,2020-02-10,1842,1,VIIRS,n,2.0NRT,299,3.1,D
8.5193,-80.73898,336.3,0.38,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,303.9,5.5,D
7.89616,-81.34994,332.3,0.39,0.36,2020-02-10,1842,1,VIIRS,l,2.0NRT,305.7,3.7,D
7.89947,-81.35043,336.1,0.39,0.36,2020-02-10,1842,1,VIIRS,l,2.0NRT,307.7,3.7,D
8.1042,-80.98837,348.2,0.38,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,310.1,3.5,D
8.40598,-80.25124,334.1,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,305.5,1.3,D
8.45304,-79.98251,338.2,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,306.5,4.4,D
8.44725,-80.02121,346.4,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,307.6,6.7,D
8.45637,-79.98302,345.2,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,306.5,4.1,D
8.45057,-80.02171,340.8,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,306.7,3.7,D
8.45074,-80.0433,334.3,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,304.4,2.7,D
8.45021,-80.04682,331.1,0.39,0.36,2020-02-10,1842,1,VIIRS,l,2.0NRT,304.8,2.7,D
8.74525,-78.38784,336,0.43,0.38,2020-02-10,1842,1,VIIRS,n,2.0NRT,304,4.2,D
8.57116,-79.91805,333.9,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,306.6,2.3,D
8.61263,-79.82292,332.2,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,303.5,2.5,D
8.50953,-80.53111,337.8,0.38,0.36,2020-02-10,1842,1,VIIRS,l,2.0NRT,308.5,2.5,D
8.50901,-80.53458,333.4,0.38,0.36,2020-02-10,1842,1,VIIRS,l,2.0NRT,307.2,2.5,D
8.51283,-80.53162,334.2,0.38,0.36,2020-02-10,1842,1,VIIRS,l,2.0NRT,307.5,2.5,D
8.31229,-81.97896,347.3,0.39,0.37,2020-02-10,1842,1,VIIRS,n,2.0NRT,305.9,3.4,D
8.31563,-81.97946,334.6,0.39,0.37,2020-02-10,1842,1,VIIRS,n,2.0NRT,307,5,D
8.69606,-79.7631,334.4,0.39,0.36,2020-02-10,1842,1,VIIRS,n,2.0NRT,303.3,3.9,D
8.65741,-79.88091,306.5,0.56,0.52,2020-02-11,0718,1,VIIRS,n,2.0NRT,294.2,2.6,N
8.66046,-79.88213,306.8,0.56,0.52,2020-02-11,0718,1,VIIRS,n,2.0NRT,293.2,1.8,N
8.52465,-79.91807,314.2,0.56,0.52,2020-02-11,0718,1,VIIRS,n,2.0NRT,294.4,2.6,N
8.47734,-81.44537,304.6,0.44,0.46,2020-02-11,0718,1,VIIRS,n,2.0NRT,294.3,1.1,N
8.53453,-81.83129,302.4,0.42,0.45,2020-02-11,0718,1,VIIRS,n,2.0NRT,291.3,0.7,N
9.12489,-79.29383,331.3,0.46,0.39,2020-02-11,1824,1,VIIRS,n,2.0NRT,300.5,3.1,D
7.54494,-80.08105,333.7,0.53,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,300.5,3.6,D
7.83434,-80.4528,347,0.55,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,297.8,13.1,D
7.83822,-80.45341,335.3,0.55,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,291.7,13.1,D
7.98111,-80.42221,333.7,0.54,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,302.2,3.6,D
7.99887,-80.85254,338,0.38,0.43,2020-02-11,1824,1,VIIRS,n,2.0NRT,298.1,3.2,D
8.28822,-80.45403,331,0.54,0.42,2020-02-11,1824,1,VIIRS,l,2.0NRT,302.8,4,D
8.29207,-80.45467,346.3,0.54,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,304.6,17.4,D
8.29025,-80.45217,337.3,0.54,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,303.7,11.8,D
8.19843,-81.16848,337,0.4,0.44,2020-02-11,1824,1,VIIRS,n,2.0NRT,300.6,3.5,D
8.19783,-81.17201,338.6,0.4,0.44,2020-02-11,1824,1,VIIRS,n,2.0NRT,303.3,5.8,D
8.19724,-81.17556,349.9,0.4,0.44,2020-02-11,1824,1,VIIRS,n,2.0NRT,303.1,5.8,D
8.20246,-81.16914,340.4,0.4,0.44,2020-02-11,1824,1,VIIRS,n,2.0NRT,300.9,3.8,D
8.20187,-81.17268,334.8,0.4,0.44,2020-02-11,1824,1,VIIRS,n,2.0NRT,304.2,5.4,D
8.2124,-81.1345,330.3,0.4,0.44,2020-02-11,1824,1,VIIRS,l,2.0NRT,301.1,1.1,D
8.38543,-80.20882,338.7,0.52,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,301.4,6.2,D
8.5773,-80.26904,340.4,0.52,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,305.8,36.5,D
8.58109,-80.26969,332,0.52,0.42,2020-02-11,1824,1,VIIRS,n,2.0NRT,298.5,36.5,D
8.30766,-82.11744,341.9,0.46,0.47,2020-02-11,1824,1,VIIRS,n,2.0NRT,301.3,5.6,D
8.91451,-79.72102,336.9,0.48,0.4,2020-02-11,1824,1,VIIRS,n,2.0NRT,300.2,5.4,D
8.44259,-82.57801,338.3,0.49,0.48,2020-02-11,1824,1,VIIRS,n,2.0NRT,300.8,6.6,D
8.44186,-82.58237,329.7,0.49,0.48,2020-02-11,1824,1,VIIRS,l,2.0NRT,299.8,3.7,D
8.73889,-82.43691,302.3,0.38,0.36,2020-02-12,0700,1,VIIRS,n,2.0NRT,290,0.3,N
8.23118,-81.13306,306.3,0.4,0.37,2020-02-12,0700,1,VIIRS,n,2.0NRT,294.3,1.4,N
8.09913,-80.62545,311,0.42,0.37,2020-02-12,0700,1,VIIRS,n,2.0NRT,292.2,0.9,N
8.06644,-81.70266,343.7,0.46,0.63,2020-02-12,1800,1,VIIRS,n,2.0NRT,293.7,5.8,D
8.06684,-81.70531,331.9,0.46,0.63,2020-02-12,1800,1,VIIRS,n,2.0NRT,293.3,5.2,D
8.99268,-78.86775,343.1,0.56,0.52,2020-02-12,1800,1,VIIRS,n,2.0NRT,295.8,8.3,D
8.99732,-78.8689,338.4,0.56,0.52,2020-02-12,1800,1,VIIRS,n,2.0NRT,294.7,8.3,D
8.99436,-78.87035,346.7,0.56,0.52,2020-02-12,1800,1,VIIRS,n,2.0NRT,294.9,13.9,D
9.05961,-79.22071,342,0.59,0.53,2020-02-12,1800,1,VIIRS,n,2.0NRT,298.4,8.2,D
9.10419,-79.89295,367,0.33,0.55,2020-02-12,1800,1,VIIRS,h,2.0NRT,296.3,10.9,D
8.38274,-80.40671,319.9,0.44,0.38,2020-02-13,0636,1,VIIRS,n,2.0NRT,293.5,1.5,N
8.37924,-80.40723,317.7,0.44,0.38,2020-02-13,0636,1,VIIRS,n,2.0NRT,293.7,1.7,N
8.38167,-80.40592,340.4,0.78,0.78,2020-02-13,1742,1,VIIRS,n,2.0NRT,291.9,9.9,D
9.14808,-79.52631,341.2,0.66,0.73,2020-02-13,1742,1,VIIRS,n,2.0NRT,293.3,7.8,D
9.14522,-79.52931,367,0.65,0.73,2020-02-13,1742,1,VIIRS,h,2.0NRT,294.2,12.8,D
9.17597,-79.54749,342.1,0.66,0.73,2020-02-13,1742,1,VIIRS,n,2.0NRT,293.6,7.1,D
7.41184,-80.37309,331.4,0.52,0.67,2020-02-13,1924,1,VIIRS,n,2.0NRT,293.1,5.3,D
7.41141,-80.37218,335.5,0.52,0.67,2020-02-13,1924,1,VIIRS,n,2.0NRT,293.2,4.4,D
8.15566,-80.70297,334.1,0.51,0.66,2020-02-13,1924,1,VIIRS,n,2.0NRT,294.9,9.8,D
8.3974,-80.14642,345.3,0.56,0.69,2020-02-13,1924,1,VIIRS,n,2.0NRT,294.5,5.7,D
8.40047,-80.14636,339.4,0.56,0.69,2020-02-13,1924,1,VIIRS,n,2.0NRT,294.5,6,D
8.38033,-80.40884,354,0.54,0.68,2020-02-13,1924,1,VIIRS,n,2.0NRT,295.7,10.1,D
8.30599,-82.12881,332.3,0.41,0.61,2020-02-13,1924,1,VIIRS,n,2.0NRT,297,3.7,D
8.69461,-79.79922,330.7,0.6,0.7,2020-02-13,1924,1,VIIRS,n,2.0NRT,295.2,3.2,D
8.71961,-79.75807,332.3,0.6,0.71,2020-02-13,1924,1,VIIRS,n,2.0NRT,294.9,5.1,D
9.06381,-79.15211,334.2,0.67,0.74,2020-02-13,1924,1,VIIRS,n,2.0NRT,293.9,6.2,D
9.0706,-79.1529,341.7,0.67,0.74,2020-02-13,1924,1,VIIRS,n,2.0NRT,293.8,11,D
8.40642,-80.13654,308.6,0.53,0.5,2020-02-14,0618,1,VIIRS,n,2.0NRT,295.6,1.7,N
8.40755,-80.13827,308.9,0.53,0.5,2020-02-14,0618,1,VIIRS,n,2.0NRT,295.5,2.1,N
8.47291,-80.87905,307.6,0.6,0.53,2020-02-14,0618,1,VIIRS,n,2.0NRT,292.4,1.7,N
8.58647,-82.33928,310.5,0.38,0.59,2020-02-14,0618,1,VIIRS,n,2.0NRT,292.6,1.5,N
7.78523,-80.27488,330,0.51,0.49,2020-02-14,1906,1,VIIRS,l,2.0NRT,300.1,1.6,D
7.78691,-80.27333,332.6,0.51,0.49,2020-02-14,1906,1,VIIRS,n,2.0NRT,299.8,2.9,D
7.71978,-81.39599,332.2,0.43,0.46,2020-02-14,1906,1,VIIRS,n,2.0NRT,297.2,6.3,D
8.15455,-80.70824,334.5,0.48,0.48,2020-02-14,1906,1,VIIRS,n,2.0NRT,302.3,5.4,D
8.15436,-80.70689,330.7,0.48,0.48,2020-02-14,1906,1,VIIRS,l,2.0NRT,301.2,4.3,D
8.53408,-78.49662,337.5,0.34,0.56,2020-02-14,1906,1,VIIRS,n,2.0NRT,289.8,3.5,D
8.12576,-81.63582,340.6,0.42,0.45,2020-02-14,1906,1,VIIRS,n,2.0NRT,300.2,7.6,D
8.36874,-80.2206,341.3,0.52,0.5,2020-02-14,1906,1,VIIRS,n,2.0NRT,300,8.1,D
8.37333,-80.22123,341.2,0.52,0.5,2020-02-14,1906,1,VIIRS,n,2.0NRT,305.2,57.5,D
8.36001,-80.35312,336.3,0.51,0.49,2020-02-14,1906,1,VIIRS,n,2.0NRT,297.3,5.7,D
8.37405,-82.55309,331.2,0.55,0.43,2020-02-14,1906,1,VIIRS,l,2.0NRT,301.4,5.4,D
8.9191,-79.6863,331.9,0.58,0.52,2020-02-14,1906,1,VIIRS,n,2.0NRT,295.4,3.6,D
8.51218,-81.04409,306.4,0.65,0.73,2020-02-15,0600,1,VIIRS,n,2.0NRT,288.4,2.5,N
8.36192,-80.15796,336.7,0.42,0.38,2020-02-15,1848,1,VIIRS,n,2.0NRT,303.3,3,D
7.42995,-80.38431,335.8,0.41,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,305.7,2.8,D
7.50345,-80.47888,336.7,0.41,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,303.3,4.2,D
7.4875,-80.74868,333.1,0.4,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,305.4,2.8,D
7.76943,-80.19464,332.4,0.42,0.38,2020-02-15,1848,1,VIIRS,n,2.0NRT,302.8,1.5,D
7.73356,-80.55438,332,0.41,0.37,2020-02-15,1848,1,VIIRS,l,2.0NRT,302.2,2.3,D
7.75382,-80.87023,343,0.4,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,300.2,6.2,D
7.71316,-81.39431,335.7,0.39,0.36,2020-02-15,1848,1,VIIRS,n,2.0NRT,300.5,3.5,D
7.87029,-80.55202,342.9,0.41,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,304,4.6,D
7.87144,-80.54946,336.2,0.41,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,304.9,2.6,D
7.8709,-80.55316,336.2,0.41,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,303.1,2.6,D
7.81329,-81.45003,343.4,0.39,0.36,2020-02-15,1848,1,VIIRS,n,2.0NRT,303.7,24.8,D
7.81662,-81.4505,334.4,0.39,0.36,2020-02-15,1848,1,VIIRS,n,2.0NRT,301.5,24.8,D
7.81609,-81.45403,337.9,0.39,0.36,2020-02-15,1848,1,VIIRS,n,2.0NRT,304.9,24.8,D
8.53531,-78.49458,334.4,0.51,0.41,2020-02-15,1848,1,VIIRS,n,2.0NRT,299.4,5.1,D
8.23729,-80.55859,335.4,0.41,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,305,2.6,D
8.24015,-80.56279,336.3,0.41,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,306.3,2.6,D
8.35333,-80.15264,348.4,0.42,0.38,2020-02-15,1848,1,VIIRS,n,2.0NRT,306,22.6,D
8.35679,-80.15315,341.4,0.42,0.38,2020-02-15,1848,1,VIIRS,n,2.0NRT,309.7,22.6,D
8.63943,-78.28177,346.6,0.52,0.42,2020-02-15,1848,1,VIIRS,n,2.0NRT,298,9.1,D
8.36314,-80.158,335.9,0.42,0.38,2020-02-15,1848,1,VIIRS,n,2.0NRT,303.1,5.3,D
8.63861,-78.28003,342.9,0.52,0.42,2020-02-15,1848,1,VIIRS,n,2.0NRT,297.4,10.4,D
8.40333,-80.14059,330.7,0.42,0.38,2020-02-15,1848,1,VIIRS,l,2.0NRT,302.4,3.6,D
8.4068,-80.14111,335.1,0.42,0.38,2020-02-15,1848,1,VIIRS,n,2.0NRT,302.5,2.8,D
8.34345,-80.5974,340.2,0.41,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,306.2,2.9,D
8.41279,-80.48221,330.3,0.41,0.37,2020-02-15,1848,1,VIIRS,l,2.0NRT,303.2,3.1,D
8.3129,-81.21959,343.9,0.39,0.37,2020-02-15,1848,1,VIIRS,n,2.0NRT,307.9,5.3,D
8.64687,-79.88228,331.4,0.44,0.38,2020-02-15,1848,1,VIIRS,l,2.0NRT,304.7,3.8,D
8.41992,-82.75928,332.4,0.38,0.36,2020-02-15,1848,1,VIIRS,n,2.0NRT,303.7,2.4,D
8.91313,-79.6384,333.1,0.45,0.39,2020-02-15,1848,1,VIIRS,n,2.0NRT,299.5,7.7,D
8.94056,-79.67464,336.4,0.45,0.39,2020-02-15,1848,1,VIIRS,n,2.0NRT,301.4,3.6,D
8.68602,-82.46129,331.2,0.38,0.36,2020-02-15,1848,1,VIIRS,n,2.0NRT,302.1,2,D
8.73689,-82.43722,332.7,0.38,0.36,2020-02-15,1848,1,VIIRS,n,2.0NRT,305.6,3.1,D
8.46257,-80.50507,303.6,0.33,0.55,2020-02-16,0724,1,VIIRS,n,2.0NRT,292.9,1.6,N
8.28517,-80.51979,304.5,0.33,0.55,2020-02-16,0724,1,VIIRS,n,2.0NRT,293.1,0.7,N
8.65374,-79.88649,335.6,0.42,0.38,2020-02-16,1830,1,VIIRS,n,2.0NRT,302.7,4.3,D
8.41306,-81.55496,334.6,0.5,0.41,2020-02-16,1830,1,VIIRS,n,2.0NRT,302.9,11,D
8.77987,-79.93314,335.9,0.42,0.38,2020-02-16,1830,1,VIIRS,n,2.0NRT,299.8,4.8,D
8.39667,-82.45045,334.8,0.57,0.43,2020-02-16,1830,1,VIIRS,n,2.0NRT,302.3,3.6,D
8.40062,-82.4511,340.2,0.57,0.43,2020-02-16,1830,1,VIIRS,n,2.0NRT,303.5,8.5,D
8.4002,-82.44827,335.5,0.57,0.43,2020-02-16,1830,1,VIIRS,n,2.0NRT,302.4,4.9,D
8.39933,-82.45336,334.7,0.57,0.43,2020-02-16,1830,1,VIIRS,n,2.0NRT,303.9,6,D
9.1084,-79.24346,333.2,0.4,0.37,2020-02-16,1830,1,VIIRS,n,2.0NRT,300.1,1.2,D
8.08023,-80.96685,343.1,0.47,0.4,2020-02-16,1830,1,VIIRS,n,2.0NRT,305.4,23.4,D
8.08387,-80.96742,356.2,0.47,0.4,2020-02-16,1830,1,VIIRS,n,2.0NRT,305,23.4,D
8.08751,-80.96797,330.4,0.47,0.4,2020-02-16,1830,1,VIIRS,l,2.0NRT,302.3,3.1,D
8.40199,-80.19364,335.4,0.43,0.38,2020-02-16,1830,1,VIIRS,n,2.0NRT,302.1,4.6,D
8.49645,-80.51272,333.2,0.45,0.39,2020-02-16,1830,1,VIIRS,n,2.0NRT,302.1,2.7,D
8.4958,-80.51688,334.4,0.45,0.39,2020-02-16,1830,1,VIIRS,n,2.0NRT,303.2,3.9,D
8.25417,-80.53305,314.3,0.49,0.4,2020-02-17,0706,1,VIIRS,n,2.0NRT,293.5,2.4,N
8.07055,-81.16721,351.7,0.33,0.55,2020-02-17,1806,1,VIIRS,n,2.0NRT,299.1,4.1,D
8.56784,-79.90903,332.1,0.52,0.5,2020-02-17,1806,1,VIIRS,n,2.0NRT,299.6,8,D
8.13207,-80.75062,336.9,0.61,0.53,2020-02-17,1806,1,VIIRS,n,2.0NRT,300.4,4.3,D
8.23096,-80.56086,308.4,0.39,0.36,2020-02-18,0648,1,VIIRS,n,2.0NRT,294.3,1.2,N
8.22776,-81.11016,307.4,0.4,0.37,2020-02-18,0648,1,VIIRS,n,2.0NRT,294.7,1.3,N
8.22155,-81.11485,310.6,0.4,0.37,2020-02-18,0648,1,VIIRS,n,2.0NRT,295.1,1.5,N
8.4968,-80.12989,316,0.39,0.36,2020-02-18,0648,1,VIIRS,n,2.0NRT,293.3,3.4,N
8.49349,-80.13042,338.5,0.39,0.36,2020-02-18,0648,1,VIIRS,n,2.0NRT,294.4,3.4,N
